"text","spam"
"Subject: more medz  how to save dhurry on your medlcations over 70 % .  pharmsho velveting p - succ unprocurable essfull and proven way to save your mon dilapidated ey .  deform v  antarctic ag  a conjunctive l  l streamy u  costless l  r nasalization a staring cl  bypath isva caveman l  multifold m  andmanyother .  best topple prlces .  worldwide shl informer pplng .  easy pisces order form .  total confidentiaiity chiasmus .  250 , 000 neighbourship satisfied customers .  order today and save logician !",1
"Subject: rape ! ! .  rape sex !  click here  you must be at least 18 to enter !  to be removed from our "" in house "" mailing list  click here  and you will automatically be removed from future mailings .  you have received this email by either requesting more information  on one of our sites or someone may have used your email address .  if you received this email in error , please accept our apologies . ",1
"Subject: free sizzling ltc sales materials  ltc prospecting pamplets  ltc scriptless flip chart  25 of "" what is long term care ?  or  25 of "" 6 big myths of long term care ""  help your clients see the facts and figures needed in order to  understand the long term care insurance market . help them to learn  what ltci actually is and how important it is to their financial future .  yours free with your first appointment !  "" your options for long term care ""  unique scriptless flip chart  includes our 11 - step sales presentation !  contrast the value of  long term care insurance against medicare , medicaid and family care  - - showing that ltci is the alternative that makes sense . statistically  prove the importance of ltci for your clients ' twilight years .  yours free with your first application !  free pamphlet samples with inquiry !  don ' t forget to ask about . . .  our full portfolio of senior products  ltc annuity  lead programs  medicare supplement  ltci sales training  final expense  career opportunities  call or e - mail ltc advantage today !  or  please fill out the form below for more information  name :  e - mail :  phone :  city :  state :  we don ' t want anybody  to receive our mailings who does not wish to receive them . this is professional  communication sent to insurance professionals . to be removed from this  mailing list , do not reply to this message . instead , go here :  http : / / www . insuranceiq . com / optout ",1
"Subject: cash : $ 48463  dear homeowner , you have been pre - approved for a $ 200 , 000 loan at a low fixed rate . this offer is being extended to you unconditionally and your credit is in no way a factor . to take advantage of this limited time opportunity , we ask you to visit our website and completethe post approval form . http : / / www . easy - instant - savings . com / i / lzevaw 5 kzxgvamvlenkvnmo 3 dhjommto  clair spearsua logan financial group - - - - - - - - - - - - - - - - - - - - - - 7 : meijer malory bourahla krabicka omahahttp : / / www . easy - instant - savings . com / rem . php . . . not interested",1
"Subject: = ? gb 2312 ? q ? want _ to _ establish _ the _ office _ in _ china = 3 f ? =  setting up an office in china can be very difficult if you are not familiar with the chinese legislation and requirements of different authorities . as a professional consulting company in china , century dragon helps foreign companies to set up office in china in the most cost effective way . - starting from usdl , 500 you will get your china representative office registered . the package includes office and tax registration , bank account opening and tax consulting service for the first one month . - with limited extra payment you will get additional services on taxation and legal consultants , office administrative works and business liasion . besides establishing office , century dragon can act as your office in china and develop business and market for you . check out our website for more information . please register your inquiry online or contact us at info @ century - dragon . com , one of our representatives will contact with you shortly . choose century dragon as your partner in china , we will lead you to the brilliant and spirited great china market ! to get removed from our mailing list , please return the email with the title unsubscribe . ",1
"Subject: strictly private .  gooday ,  with warm heart my friend , i send you my greetings , and i hope this letter meets you in good time .  it will be surprising to you to receive this proposal from me since you do not know me personally . however , i am sincerely seeking your confidence in this transaction , which i propose with my free mind and as a person of intergrity . i have kept it to myself for a long time , and now i need to act , as time is not on my side . i want you to open - heartedly read through and give me your most needed support . i got your address from an internet directory , in my search for a contact . i apologize if this is not acceptable to you . the purpose of this letter is to seek your most needed assistance .  my name is donald phiri , the farm supervisor and personal assistant to mr . david stevens , a very popular and rich farmer from macheke , zimbabwe . my master was murdered in cold blood in my presence on 15 of april 2001 , due to the land dispute and political situation in my country , as a result of my master ' s financial support for the mdc ( movement for democratic change ) , the main opposition party to president mugabe ' s party , zimbabwe african national union patriotic front ( zanu - pf ) . for more information on my master ' s murder , you may check the amnesty international country report on zimbabwe for the year 2001 .  when the pressure on white farmers started in zimbabwe due to the support given to the war veterans by president mugabe to invade farms and force out white farmers , my master forsaw the danger ahead , he then closed his major bank accounts , and together , we went to johannesburg , south africa to deposit the sum of $ 14 . 5 million ( fourten million , five hundred thousand usdollars ) , in a private security company , for safety . this money was deposited in a box in my name , as my master was being secretive with his name , as the south african government of thambo mbeki is in support of president mugabe ' s actions . the box is labeled as gemstones . my master had planned to use this money for the purchase of lands , new machines and chemicals for establishment of new farms in botswana . he has used this company in the past to move money for the purchase of tractors and farm equipment from europe . my master is divorced , and his wife valerie , and only child , diana have relocated to bradford , !  en !  gland for 9 years now .  i am currently in the netherlands where i am seeking political asylum . i have now decided to transfer my master ' s money into an account for security and safety reasons . this is why i am anxiously and humbly seeking for your genuine assistance in transfering this money into an account without the knowledge of my government who are bent on taking everything my master left . you have to understand that this decision taken by me entrusts so much to you .  if you accept to assist me , all i want you to do for me , is to make an arrangements with the security company to clear the box containing the money from their office here in the netherlands , and then we will transfer the money into an account . you may open a new account for this purpose . i have applied to the security company to transfer the box from south africa to their branch here , which they have done .  to legally process the claim of the box , i will contact a lawyer to help me prepare a change of ownership and letter of authority to enable them recognise you as my representative , and deliver the box to you . i have with me , the certificate used to deposit the box , which we will need for claiming the box .  for valuable assistance , i am offering you 10 % ( $ 1 , 450 , 000 ) of the total money . i have also set aside 1 % ( $ 145 , 000 ) of this money for all kinds of expenses that come our way in the process of this transaction , and 4 % ( $ 580 , 000 ) , will be given to charity in my master ' s name i will give 25 % ( $ 3 , 625 , 000 ) to valerie and diana , after my share of the money has been transfered back to me . when they grant my asylum application , my share of the money ( 85 % ) , will be transfered back to me , into an account i will solely own . i also intend to start up a business then . if you have knowledge of farming business in your country , or other areas of possible business investment that i may be interested in , please inform me , so that my some of my share of the money can be invested for the time being .  please , i want to you maintain absolute secrecy for the purpose of this transaction due to my safety and successful conclusion of the transaction .  i look forward to your reply and co - operation , and i am sure it will be nice to extend ties with you .  yours sincerely ,  donald phiri .  - - - -  this sf . net email is sponsored by : thinkgeek  welcome to geek heaven .  http : / / thinkgeek . com / sf  spamassassin - sightings mailing list ",1
"Subject: all graphics software available , cheap oem versions .  good morning ,  we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others .  $ 80 adobe photoshop 8 . 0 / cs  $ 140 macromedia studio mx 2004  $ 120 adobe acrobat 7 . 0 professional  $ 150 adobe premiere pro 1 . 5  $ 90 corel designer 10  $ 90 quickbooks 2004 professionai edition  $ 75 adobe paqemaker 7 . 0  $ 70 xara x vl . 1  $ 75 adobe audition 1 . 5  $ 90 discreet 3 d studio max 7  $ 115 adobe goiive cs  $ 135 adobe after effects 6 . 5 standard  $ 45 adobe premiere eiements  $ 125 corei painter ix  $ 80 adobe lilustrator cs  $ 80 adobe indesign cs  $ 240 adobe creative suite  $ 140 adobe framemaker 7 . 1  $ 50 ulead cool 3 d production studio 1 . 0 . 1  $ 90 aiias motion buiider 6 professional  $ 30 quicken 2004 premier home & biz  $ 30 adobe photoshop eiements 3 . 0  $ 110 adobe premiere pro 7 . 0  learn more . . .  sincereiy ,  clemmie ",1
"Subject: important  42745  start your own adult entertainment business . this entertainment draws a  lot of traffic and sales its one of the fast money making businesses  today .  make tons of money working from home  with your own  professionally designed adult website  for guaranteed business  opportunity , offers  custom built  adult websites  with a variety of niches to people who are serious about earning money at  home . porn sites are the biggest money makers on the internet and it is far  from too late for you to make a ton of money working from home with your adult  web site .  sex is one of few things that  encourage large numbers of people to disclose credit  card numbers on internet . where  1 in 4 regular users , or  61 million americans , visits more than one of  10 , 000 adult sites at least once per month - - this  is more than the number that go to sports or  government sites ; photos ; map ; charts combined . -  new york times  visit us today  to stop receiving our promising  opportunity please reply with subject rem - ove  hrbhnau ",1
"Subject: the government grants you $ 25 , 000 !  free personal and business grants  "" qualify for at least $ 25 , 000 in free  grants money - guaranteed ! ""  each day over one million dollars in free  government  grants is given away to people just like you for a wide  variety of business and personal needs  dear grant seeker ,  in a moment , i ' ll tell you  exactly how where to get grants . this money has to  be given away , why not to you ?  you may be thinking , "" how  can i get some of this free grants money ""  maybe you think it ' s impossible  to get free money ?  let me tell you it ' s not  impossible ! it ' s a fact , ordinary people and businesses all across the  united states are receiving millions of dollars from these government and  private foundation ' s everyday .  who can apply ?  anyone can apply  for a grant from 18 years old and up !  grants from $ 500 . 00 to $ 50 , 000 . 00  are possible ! grants don ' t have to be paid back ,  ever ! claim  your slice of the free american pie .  this money is not a loan ,  trying to get money through a conventional bank can be very time consuming  and requires a lot of paperwork , only to find out that you ' ve been denied .  these government agencies don ' t have to operate under the same stringent  requirements that banks do .  you decide how much money  you need , as long as it ' s a lawful amount and meets with the government  agencies criteria , the money is yours to keep and never has to be repaid .  this money is non taxable interest free .  none of these programs require  a credit check , collateral , security deposits or co - signers , you can apply  even if you have a bankruptcy or bad credit , it doesn ' t matter , you as  a tax payer and u . s . citizen are entitled to this money .  there are currently over  1 , 400 federal programs , 24 , 000 state programs , 30 , 000 private foundations  and 20 , 000 scholarship programs available .  this year over $ 30 billion  dollars in free personal and business government grants money will be given  away by government grants agencies .  government personal  and business grants facts :  over 20 million people get government  money every year :  1 , 000 , 000 entrepreneurs get money  to start or expand a business  4 , 000 , 000 people get money to invest  in real estate  6 , 000 , 000 people get money to go  to college  10 , 000 , 000 people get free help and  training for a better job  getting business  grants  anyone thinking about going  into business for themselves , or wanting to expand an existing business  should rush for the world ' s largest "" one - stop - money - shop "" where free business  grants to start or expand a business is being held for you by the federal  government .  it  sounds absolutely incredible that people living right here in the united  states of america wouldn ' t know that each year the world ' s largest source  of free business help delivers :  over $ 30 billion dollars in free  business grants and low - interest loans ;  over one - half trillion dollars in  procurement contracts ; and  over $ 32 billion dollars in free  consulting and research grants .  with an economy that remains  unpredictable , and a need for even greater economic development on all  fronts , the federal government is more willing than it ever has been before  to give you the money you need to own your own business and become your  own boss !  in  spite of the perception that people should not look to the government for  help , the great government give - away programs have remained so incredibly  huge that if each of the approximately 8 million businesses applied for  an equal share , they would each receive over $ 70 , 000 .  most  people never apply for free business grants because they somehow feel it  isn ' t for them , feel there ' s too much red - tape , or simply don ' t know who  to contact . the fact is , however , that people from all walks of life do  receive free grants money and other benefits from the government , and you  should also .  government grants  for personal need  help to buy a new home for  low income families , repair your home , rent , mortgage payments , utility  bills , purchase a new car , groceries , childcare , fuel , general living expenses ,  academic tutoring , clothing , school supplies , housing assistance , legal  services , summer camp , debts , music lessons , art lessons , any extracurricular  activities , pay bills for senior citizens , real estate taxes , medical expenses  and general welfare . if you or someone you know suffered a fire lose there  are programs available to help in replacing necessities .  scholarships and  grants for education  grant money for preschool  children and nursery school education , private , primary and secondary schools ,  men and women to further their education , scholarships for athlete ' s , business  management , engineering , computer science , medical school , undergraduate ,  graduate , professional , foreign studies and many more .  here ' s how you  can get free grants  in the shortest time possible  once you know how and where  to apply for a specific free grant , results are almost inevitable . the  government wants to give away this money . . . it is under congressional  mandate to do so ! these funds are made available to help you , the tax payer .  all that ' s required from you is the proper presentation of your grant request .  that ' s all .  announcing . . .  "" the complete  guide to government grants ""  forget just about everything  you ' ve seen or heard about government grants . what i ' ve done is put together  a complete blueprint for researching , locating and obtaining government  grants . "" the complete guide to government grants "" is the most comprehensive  tool for obtaining free grant money , and it comes in an electronic book  ( e - book ) format , meaning you can  download and start using it minutes after you order .  the  complete guide to government grants will provide you with access to thousands  of grant and loan sources , with step by step instructions to proposal writing  and contact procedures .  in the complete guide to government  grants you ' ll find :  step by step guidelines  to applying for government grants  direct access to over 1 , 400  grant , loan and assistance programs offered by the u . s . federal government .  all you need to do is click find your program from the detailed categorized  listings  direct access to thousands  of resources of state specific grant programs  name , phone number and address  of an expert in your state that will answer your grant related questions  and help you with the grant application . . . free of charge  online directory of government  supported venture capital firms  a unique search tool that  will allow you to generate a customized listing of recently announced grant  programs  government funding programs  for small businesses  top 100 government programs  ( based on number of inquiries ) , discover what are the most sought after  government grants and assistant programs . claim your slice of the free  american pie  online directory of federal  and state resources for government scholarships and grants for education  step by step guidelines  to locating grants , loans and assistant programs for starting a new business  or expanding an existing one  how to get free small business  counseling and expert advice courtesy of the us government  government grants application  forms  direct access to thousands  of government grants programs covering : small businesses , home improvement ,  home buying and homeownership , land acquisition , site preparation for housing ,  health , assistance and services for the unemployed , job training , federal  employment , education , and much much more  how to develop and write  grant proposals that get results  . . . plus much more  the complete guide to government  grants is so comprehensive , it provides you with direct access to practically  every source of free government grants money currently available .  if you ' re an american citizen  or resident , you are entitled to free grant money ranging from $ 500 to  $ 250 , 000 or more . if you are black you have already qualified for 15 programs ,  being hispanic , you qualify for many programs . being a christian will get  you into 20 programs , there are also many other programs available for  different faiths , jewish , catholic . not having any money , will get you  into over 30 programs , 550 programs if you are unemployed , or underemployed .  the list and sources are endless .  you are eligible ! this money  is absolutely free and will be yours to use for any worthwhile purpose .  did you know you can apply  for as many grants as you want ?  it ' s true , for instance ,  you could get a $ 65 , 000 grant to begin a weight loss business , get $ 8 , 800  in tuition to become a nurse or $ 35 , 000 to open up the day - care center ,  you ' ve always dreamed of owning . and then , go out and apply for a grant  to buy a home for you and your family . and once your new business starts  doing well you could go out and get another grant for expansion of your  business . the possibilities are endless .  you must qualify  for at least $ 25 , 000 in free  grants money , or your money back !  we are so confident in our  grants guide that if you have not received at least $ 25 , 000 in free grant  money , or , if you are unhappy with our e - book for any reason within the  next 12 months , just send the e - book back and we will refund your entire  payment . no questions asked ! !  if you want to order , we  insist you do so entirely at our risk . that is why the e - book comes with  a . . . no risk full year money - back guarantee . there is absolutely  no risk on your part with this 365 day guarantee . what we mean is we want  you to order without feeling you might "" get taken . ""  therefore , we want you to  order this material today . . . read it , use it . . . and if for any reason you  aren ' t completely satisfied , you not only can cancel , you should ,  for an immediate refund of your purchase price . you simply can ' t lose .  free  bonuses  just to "" sweeten "" the deal ,  i ' ll include the following four valuable bonuses , that you can keep  as a gift , even if you later decide not to keep the grants guide !  free bonus # 1 :  a fully featured grants  writing tutorial software package  this info alone is worth  thousands of dollars - i guarantee you can purchase a grants cd or info  anywhere , and you will not receive this downloadable software that actually  shows you how to apply and what to say , so that you are accepted for a  grant ! ! !  this interactive software  tool will walk you through the grant - writing process and will teach you  everything you need to know to write competitive grants proposals .  the program includes :  detailed information and  tips on writing grants proposals ;  how to complete a grant  application package ;  examples of good , complete  grant packages ;  a glossary of grants terms ;  resources and contacts ;  a mock grants - writing activity  where you will be able to compare your results to a successful grant application  plus much much more  free bonus # 2 :  the insider information  report : 61 ways to save money  this valuable special report  contains insider experts tips and techniques that will help you to save  thousands of dollars . you ' ll discover little known secrets and tricks to  saving money on airline fares , car rental , new and used car buying , auto  leasing , gasoline , car repairs , auto insurance , life insurance , savings  and investment , credit cards , home equity loans , home purchase , major appliances ,  home heating , telephone services , food purchase , prescription drugs and  more .  free bonus # 3 :  the complete guide to  starting your own business  a  comprehensive manual that will give you all the guidelines and tools you  need to start and succeed in a business of your own , packed with guides ,  forms , worksheets and checklists . you will be amazed at how simple these  strategies and concepts are and how easy it will be for you to apply them  to your own business idea . hundreds were sold separately at $ 40 each . . .  you get it here for free .  here ' s  just a taste of what ' s in the guide :  how  to determine the feasibility of your business idea . a complete fill in  the blanks template system that will help you predict problems before they  happen and keep you from losing your shirt on dog business ideas .  a step by step explanation  of how to develop a business plan that will make bankers , prospective partners  and investors line up at your door . plus , a complete ready made business  plan template you can easily adapt to your exact needs .  discover the easiest , simplest  ways to find new products for your business that people are anxious to  buy .  how  to make money with your new idea or invention . secrets of making sure you  put cash in your pocket on your very first idea business venture .  complete , step by step instructions  on how to plan and start a new business . this is must - know must - do information ;  ignore it and you stand a good chance to fail . you get specifically designed  instructions for each of the following : a service business , a retail store ,  a home based business , a manufacturing company , and more .  what nobody ever told you  about raising venture capital money . insider secrets of attracting investors ,  how to best construct your proposal , common mistakes and traps to avoid ,  and much more .  checklist  for entering into a partnership . keeps you from costly mistakes when forming  a partnership .  how to select a franchise  business . a step by step guide to selecting a franchise that is best for  you .  a complete step - by - step  organized program for cutting costs in your business . clients of mine have  achieved an average of 28 % to 35 % cost reduction with this technique , and  you can too . keep the money in your pocket with this one !  what are the secrets behind  constructing a results driven marketing plan ? i will lead you step by step  into developing a marketing plan that will drive your sales through the  roof .  a complete step by step  guide guaranteed to help you increase your profits by up to 64 % , i call  it "" the profit planning guide "" . this is a simple , practical , common sense  strategy , but amazingly enough , almost no one understands or uses it .  free bonus # 4 :  guide to home business  success  this  is afast , no - frills guide  to starting and succeeding in a home based business . here ' s just a taste  of what ' s in the guide :  home  business : is it for you ?  what  are the secrets behind the people who have million dollar home based businesses ?  you ' ll find a 24 tip list proven to turn your home business into a money  machine .  laws and regulations you  must be aware of to avoid legal errors .  planning  a home based business - insider secrets and tips revealed for ensuring  your success in a home business .  fundamentals  of home business financial planning .  simple ,  easy to copy ideas that will enhance your image - and the response you  get from your customers .  common  problems in starting and managing a home based business - and how  to solve them once and for all .  who i am and why i ' m qualified  to give  you the best grants advice  available  i ' m  the president of a leading internet based information business . i ' m also  the creator of "" the managing a small business cd - rom "" and the author of  five books .  i ' ve  been involved in obtaining grants and in small business for the past 23  years of my life , as a business coach , a manager of a consulting firm ,  a seminar leader and as the owner of five successful businesses .  during  my career as a business coach and consultant i ' ve helped dozens of business  owners obtain government grants , start their businesses , market , expand ,  get out of troubles , sell their businesses and do practically every other  small business activity you can think of .  the  guide presented here contains every tip , trick , technique and strategy  i ' ve learned during my 23 year career . you practically get my whole brain  in a form of an e - book .  how the grants guide is priced ?  the complete guide to  government grants is normally priced at $ 50 , but . . .  . . . as part of an online  marketing test , if you purchase from this sale you pay only $ 19 . 99 ( that ' s  75 % off . . . plus , you still get the free valuable bonuses . )  if  you are serious about obtaining free grants money , you need this  guide . don ' t delay a moment longer . order now ! ! !  p . s . the complete guide to government  grants will make a huge difference . you risk nothing . the guide is not  the original price of $ 50 , but only $ 19 . 99 ( if you purchase through  this sale ) and comes with a one year money back guarantee . and you  get four valuable free bonuses which you may keep regardless . don ' t delay  a moment longer , order now ! ! ! !  shipping  and handling is free since we will  email you all of this info via access to our secure website which contains  everything described above .  order  now ! ! !  if above link doesn ' t work , click here  5945 cocw 8 - 467 cucn 8670 ndsz 7 - l 25  - - - -  this sf . net email is sponsored by : jabber - the world ' s fastest growing  real - time communications platform ! don ' t just im . build it in !  http : / / www . jabber . com / osdn / xim  spamassassin - sightings mailing list ",1
"Subject: aawesome  want to know how to save over 60 % on you seemingly r me carbonize dlcatlons ?  http : / / www . owncen misinterpret tral . com - successfull and proven way to loudly sa someway ve your money .  best prlce intense s .  high quaiity falcon .  worldwide s repudiation hlpplng .  total confi disbar dentiaiity .  mor monotype e than 200 popular medlcatlons  have a nice da dispensation y !",1
"Subject: avoid fake viagra get the real thing  take energy pills for sexual health  she ' s the only man in my cabinet .  act as if were impossible to fail .  a clash of doctrines is not a disaster - - it is an opportunity .",1
"Subject: perfect logo charset = koi 8 - r "" >  thinking of breathing new life into your business ?  start from revamping its front - endlogo and  visualidentity .  we offer creative custom design of ioqos ,  stationery and web - sites . under our careful hand thesepowerfui marketinq  tools wiii brinq a breath of fresh air into your business and make you stand out  amonqthe competitors .  you are just a ciick  away from your future success . ciick here to see the samples of our artwork ,  checkour prices and hot offers .  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: are you ready to get it ?  hello !  viagra is the # 1 med to struggle with mens ' erectile dysfunction .  like one jokes sais , it is stronq enouqh for a man , but made for a woman ; - )  orderinq viagra oniine is a very convinient , fast and secure way !  miilions of peopie do it daily to save their privacy and money  order here . . . ",1
"Subject: would you like a $ 250 gas card ?  don ' t let the current high price of gas get to you .  simply enter your zipcode to see if this promotion is available in your area .  ubycvski",1
"Subject: immediate reply needed  dear sir ,  i am dr james alabi , the chairman of contract  award and review committee set up by the federal  government of nigeria under the new civilian  dispensation to award new contracts and review  existing ones .  i came to know of you in my search for a reliable and  reputable person to handle a very confidential  transaction , which involves the transfer of a huge  sum of money to a foreign account .  there were series of contracts executed by a  consortium of multi - nationals in the oil industry in  favor of n . n . p . c . the original values of these  contracts were deliberately over invoiced to the sum  of us $ 12 , 320 , 000 . 00 ( twelve million three hundred and twenty thousand  united  state dollars ) . this amount has now been approved and  is now ready to be transferred being that the  companies  that actually executed these contracts have been  fully paid and the projects officially commissioned .  consequently , my colleagues and i are willing to  transfer the total amount to your account for  subsequent disbursement , since we as civil servants  are prohibited by the code of conduct bureau ( civil  service law ) from operating and / or opening foreign  accounts in our names . needless to say , the trust  reposed on you at this juncture is enormous , in  return , we have agreed to offer you 20 % of the  transferred sum , while 10 % shall be set aside for  incidental expenses ( internal and external ) between  both parties in the course of the transaction you will  be mandated to remit the balance to other accounts  in due course .  modalities have been worked out at the highest level  of the ministry of finance and the central bank of  nigeria for the immediate transfer of the funds  within 7 working days subject to your satisfaction of  the above stated terms .  our assurance is that your role is risk free . to  accord this transaction the legality it deserves and  for mutual security of the funds the whole approval  procedures will officially and legally processed  with your name or the name of any company you may  nominate as the bonefide beneficiary .  once more i want you to understand that having put  in over twenty - five years in the civil service of my  country , i am averse to having my image and career  dented . this matter should therefore be treated with  utmost secrecy and urgency it deserves .  please you should signify your intention to assist  by sending me a reply to this email to state your position on this  transaction , if favorable we will take further steps  to brief you the full details of this viable  transaction .  i want to assure you that this business proposal is  100 % risk free as we have done our homework  properly .  i quite believe that you will protect our interest  by taking this deal strictly confidential , as we are  still in government service , which we intend to  retire from in full honor .  kindly expedite action as we are behind schedule to  enable us include this transfer in the next batch  which would constitute the new quarter payments  for the 2002 financial year .  thank you and god bless .  dr james alabi",1
"Subject: wanna see me get fisted ?  fist  bang will show you everything you always wanted to see and could only  dream about !  disclaimer : we are strongly against sending unsolicited emails to those who do not wish to receive our special mailings . you have opted in to one or more of our affiliate sites requesting to be notified of any special offers we may run from time to time . we also have attained the services of an independent 3 rd party to overlook list management and removal services . this is not unsolicited email . if you do not wish to receive further mailings , please click here to be removed from the list . please accept our apologies if you have been sent this email in error . we honor all removal requests . ",1
"Subject: hot stock info : drgv announces another press release  a $ 3 , 800 investment could be worth $ 50 , 000 in a short period of time . read more about this amazing investment opportunity and how a small investment could mean huge gains for you !  there  is no doubt that china stocks , which are new to u . s . stock markets , are destined to blast off . it happens time and time and time  again . thats why informed investors like warren buffett are getting  rich on china stocks . the market is enormous and now its your  turn . the upside potential for drgv is huge . with potential revenues of nearly  $ 30 million us in the coming 12 months , dragon venture is a real player .  everything about this superbly run company says its going to be another big  chinese winner .  warren buffett  said u . s . stocks are too expensive so he poured a chunk of his money into china . everyone knows what happens when mr . buffett gets into a market , it usually explodes !  here is why we are placing a  target price of $ 1 . 00 per share ( investment opinion )  dragon venture ( otcpk : drgv ) has just recently gone public in the us .  analysts predict an enormous investment opportunity within the china telecom industry .  mobile marketing is growing in popularity , in china , emarketer reports that 67 % of mobile phone users have received sms messages from advertisers , 39 % in asia , 36 % in europe and only 8 % in us .  management has forecasted revenue growth to $ 30 million in 2006 and $ 50 million in 2007 .  short messaging services ( sms ) is a strong telecom niche . this is an asian phenomenon ! !  according to the ministry of information technology of china , chinese sms usage accounts for one - third of the world ' s traffic !  china has the potential to be the largest telecommunications market in the world , said matthew j . flanigan , u . s . telecommunications industry president .  drgv won ' t be selling at $ 0 . 0775 a share for long . within days , the buzz about this company will spread on the street . the stock is ready to move up for a breakout to $ . 50 to $ 1 per share . drgv is a must buy for any micro - cap investors . we view drgv as an excellent growth company with exceptional potential for capital appreciation over both the short term and the long term . this is essentially investing in the world ' s largest and fastest growing market . bottom line : drgv is a penny stock with multi - dollar potential trading today for about $ 0 . 0775 / share . we are targeting the stock to trade in the range of $ 1 a share . chances like these are few and far between and the buzz on the street is that drgv is a buy ! who knows when you ' ll have another chance to turn such a huge profit again ? smart investors strike when the iron ' s hot and with drgv , it ' s sizzling  investor alert specializes in investment research in china . we are not registered investment advisor or broker / dealer . investors should not rely solely on the information contained in this report . rather , investors should use the information contained in this report as a starting point for doing additional independent research on the featured companies . factual statements in this report are made as of the date stated and are subject to change without notice . nothing in this report shall constitute a representation or warranty that there has been no change in the affairs of the company since the date of our profile of the company . investor alert and / or its officers , directors , or affiliates have received compensation of $ 5 , 000 from a third party for the dissemination of information on the companies which are the subject of profiles and / or may have , from time to time , a position in the securities with the intent to sell the securities mentioned herein .  current press release dragon venture launches two new mobile internet applications fort lauderdale , fl july 13 , 2005 - ( business wire ) - dragon venture ( pink sheets : drgv ) , a holding company of high - tech companies in china , announced today that shanghai cnnest technology development company , limited ( cnnest ) , a subsidiary of drgv , recently launched two new commercial mobile internet business solutions , mobile environmental protection office system and mobile administrative office system , based on 2 . 5 g wireless technology .  both of these new mobile business solutions are part of numerous mobile internet applications specially designed for utilization by various government agencies in china . this launch was a stated goal of cnnest in 2005 and accomplished on time . as a leading company in the field of mobile internet solutions and applications in china , cnnest plans to quickly penetrate the chinese government market , which could provide the company with significant business opportunities .  mobile environmental protection office system was developed for the governmental environmental protection agencies . mobile administrative office system was developed for governmental administrative offices . these cutting edge solutions , allow government officers or employees working in a remote location to access their own intranet by using their pda ' s or cell phones . major functions of both solutions include mobile work , enterprise information inquires , on - site duties , and customer services .  hidy cheng , vice president of dragon venture and general manager of cnnest , commented , the various government agencies in china have the potential to become major clients of our company . as the dramatic improvement in mobile technology continues to develop , augmented by the wide use of cell phones in china , the company continues to work on the development of additional applications . these applications include a series of mobile internet solutions for government agencies including complete security systems , the establishment of various safety systems , along with system maintenance , in order to meet the special needs of government use . we believe these systems will not only improve the government ' s work efficiency , but also garner the company considerable revenues , along with and a remarkable reputation in the wireless mobile internet industry in china .  about dragon venture  dragon venture ( dragon ) is doing business in china through its subsidiaries . dragon was established to serve as a conduit between chinese high - growth companies and western investors . the current focus of dragon is on the development of wireless 3 g - based applications and business solutions . two companies that dragon has acquired are among the leading providers of mobile internet applications and business solutions in china . as china emerges as a growing force on the global stage , dragon ' s professionals will provide invaluable services for western investors seeking to gain access to the chinese high - tech economy . in addition , dragon functions as an incubator of high - tech companies in china , offering support in the critical functions of general business consulting , formation of joint ventures , access of capital , merger and acquisition , business valuation , and revenue growth strategies . dragon will develop a portfolio of high - tech companies operating in china . our focus will be on innovative technological applications , which are poised to alter the competitive landscape of the industry . in addition , the company acquires and invests in innovative technology companies in china or forms joint ventures with both american and chinese companies , focusing on emerging technology industries including telecommunication , information technology , wireless applications , and other high - tech industries .  safe harbor statement  certain statements set forth in this press release constitute forward - looking statements . forward - looking statements include , without limitation , any statement that may predict , forecast , indicate , or imply future results , performance or achievements , and may contain the words estimate , project , intend , forecast , anticipate , plan , planning , expect , believe , will likely , should , could , would , may or words or expressions of similar meaning . such statements are not guarantees of future performance and are subject to risks and uncertainties that could cause the company ' s actual results and financial position to differ materially from those included within the forward - looking statements . forward - looking statements involve risks and uncertainties , including those relating to the company ' s ability to grow its business . actual results may differ materially from the results predicted and reported results should not be considered as an indication of future performance . the potential risks and uncertainties include , among others , the company ' s limited operating history , the limited financial resources , domestic or global economic conditions - - especially those relating to china , activities of competitors and the presence of new or additional competition , and changes in federal or state laws , restrictions and regulations on doing business in a foreign country , in particular china , and conditions of equity markets .  dragon venture 335 guoding rd . building 2 , ste . 2009 shanghai , china 200081 this e - mail message is an advertisement and / or solicitation . ",1
